Key,Text,split
5517,The ministry of defence is in the process of building a national military hospital.,train
5518,Hospital name shouldn't be an issue to debate about.,train
5519,The region has only one existing army shop.,train
5520,The money budgeted is not enough to open up another army shop.,train
5521,The partnership with international investors to help refugees has ended.,train
5522,It was announced on Friday last week.,train
5523,The community benefited from this organization.,train
5524,These organizations help in caring for child development in the refugee camps.,train
5525,Communities hosting refugees have benefited from these organizations.,train
5526,Twenty boreholes were constructed in the region.,train
5527,They helped in the improvement of sanitation in refugee camps.,train
5528,Good sanitation prevents diseases.,train
5529,The money came in at a time when they needed it.,train
5530,They collect water from iron sheets during the rainy seasons.,train
5531,Women and girls are always advised to move in groups to avoid abuse.,train
5532,Refugees need to settle in their new homes.,train
5533,"The programs help children to learn, develop and receive education from childhood.",dev
5534,These organizations protect children's rights to receive an education.,train
5535,Parents are advised to make their children feel safe.,train
5536,People with disabilities need specialized services.,train
5537,They promote women empowerment.,train
5538,People need electricity in their homes.,train
5539,The government needs more funds to facilitate the refugees.,train
5540,The man who stole the motorcycle was handed over to the police.,train
5541,There is a disagreement between the leaders.,train
5542,Government vehicles are for official use only.,train
5543,The motorcycle was stolen when he was deep asleep.,train
5544,They will be deducting their salary every month as a payment plan.,train
5545,The two are government employees.,train
5546,The district leader failed to act by their wish.,train
5547,Some of the councillors are happy about the decision made.,train
5548,School inspectors use motorcycles to supervise schools.,train
5549,Thugs sell motorcycles to spare parts shops.,train
5550,He promised to fulfil the pledge he made.,train
5551,Security guards are responsible for the security of the office.,train
5552,There is an increase in violence among the youth.,dev
5553,The minister read the speech at the graduation ceremony.,train
5554,Violence against women should not be tolerated.,train
5555,His bad performance resulted from the gangs he joined at the University.,train
5556,We should love and respect each other.,train
5557,The University is open to all students around the world.,train
5558,Performance of male students was better than female students.,train
5559,Our father encouraged us during hard work.,train
5560,He has encouraged students to enrol for science degree programs.,train
5561,Creativity is a skill that employers need desperately.,train
5562,A school should be set up in a suitable atmosphere.,train
5563,Does teacher absenteeism affect the student's performance?,train
5564,The University needs more funding.,train
5565,The graduation ceremony is scheduled Tuesday eighteenth November this year.,dev
5566,The University is to pass out over fifty graduates.,train
5567,The first lady of Uganda will be the guest of honour.,train
5568,Fifty students are graduating today.,train
5569,Eight female students are graduating today.,train
5570,The students are graduating with first-class degrees.,train
5571,Female students excelled in their studies.,train
5572,He should find ways of thinking and solving problems.,train
5573,"Graduates should become job creators, not job seekers.",train
5574,They have introduced new courses this year.,train
5575,The university will introduce more new courses in the future.,train
5576,Education helps to keep society stable.,train
5577,Good grades can get you into the University.,train
5578,Children are motivated to work hard.,train
5579,Some University students change courses in the first semester.,train
5580,Restaurants make a lot of money from University students.,train
5581,Uganda beat South Sudan in the African qualification game this week.,train
5582,Dennis Masinde Onyango is the goalkeeper and captain of the national football team.,train
5583,Our village football team reached the finals in last year's Christmas cup.,train
5584,A team gets three points for every win in the national football league.,train
5585,Halid Lwaliwa scored the winning goal for Uganda against Southern Sudan this Thursday.,train
5586,Uganda will face Rwanda for the African cup qualification game early next year.,train
5587,The minister postponed the national schools' football games until next year.,train
5588,Uganda has many football academics that help to develop talent.,train
5589,An injury affects a player's performance in a football game.,train
5590,An injury can end a player's football career.,train
5591,Fans are not allowed to watch games in the stadium due to the pandemic.,train
5592,A certain team was suspended from the national league for bribing a referee.,train
5593,The media council has awarded the best sports journalist of the year.,train
5594,Higher institutes of learning take part in sports games annually.,train
5595,Some football clubs in the country lack standard playgrounds for hosting games.,train
5596,Clubs signed new players to improve on the weak areas come next season.,train
5597,It is very rare for church leaders to be attacked by criminals.,train
5598,The bishop requested the police inspector to deploy more officers in the area.,train
5599,Some religious leaders mislead people these days.,train
5600,There are many religious leaders in our country.,train
5601,Some church leaders were sent to court.,train
5602,The meeting was cancelled.,train
5603,They did not want to cancel the meeting.,train
5604,We do not know why the meeting was cancelled.,train
5605,They did not lose any match.,train
5606,The church deployed more security officers.,train
5607,The chairman cancelled the meeting.,train
5608,The issue has not been resolved yet.,train
5609,The judge has not given his judgement yet.,train
5610,They were advised to reconcile.,train
5611,They failed to resolve the dispute.,train
5612,They were told to harmonize.,train
5613,The dispute was not resolved.,train
5614,He was not informed about the cancellation of the meeting.,train
5615,The Bishop had been invited to celebrate mass.,train
5616,Priests should be respectful.,train
5617,He was found guilty of defamation.,train
5618,He reported the thieves to the police.,train
5619,The parish priest was welcomed.,train
5620,This is a praise and worship moment.,train
5621,The players celebrated having won the football match.,train
5622,They lost a football match.,train
5623,They won the trophy on the sports day.,train
5624,They did not lose any football match.,train
5625,The football team was unhappy.,train
5626,The team played so well.,test
5627,They have never lost any match.,train
5628,The players need to practice more often before any match.,train
5629,We got a new football coach.,train
5630,The new team members were welcomed.,train
5631,We do not know the winner of the match.,train
5632,We have a new goalkeeper.,train
5633,A lot of money was allocated to building schools.,train
5634,The budgeting process commenced.,train
5635,It was a national conference.,train
5636,Many people have resorted to farming.,train
5637,More tour guides were recruited.,train
5638,More schools are going to be built.,train
5639,They recruited more workers.,train
5640,There are several broken marriages in Uganda.,train
5641,Rural areas need more doctors.,train
5642,The budget was read during the conference.,train
5643,Many people turned up at the conference.,train
5644,I do not know the chairman's name.,train
5645,The pupils performed poorly.,train
5646,A new pit latrine was constructed.,train
5647,The chairman introduces himself.,train
5648,I was told about her challenges.,train
5649,We do not know who the beneficiaries are.,train
5650,People should avoid drinking alcohol.,train
5651,The education officer welcomed the students back to school.,train
5652,The disabled should be considered while making development plans.,train
5653,The results of the match are still unknown.,train
5654,We have a football match today.,train
5655,The sports gala will be held in Gulu.,train
5656,They lost the match.,train
5657,They expected to win the match.,train
5658,They did not expect to lose the match.,train
5659,The next match is tomorrow.,train
5660,The referee was unfair.,train
5661,They scored during the penalty.,train
5662,The team was disorganized throughout the match.,train
5663,They were very happy to win the match.,train
5664,They did not score any goal.,train
5665,They qualified for the finals of the league.,train
5666,One of the players got injured during the match.,train
5667,He is the striker of the school team.,train
5668,We are encouraged to educate our children.,train
5669,Many parents paid school fees for their children.,train
5670,Free education has been availed.,train
5671,The population of Uganda is rapidly growing.,dev
5672,Northern Uganda has changed a lot since Uganda got Independence.,train
5673,It rained today morning.,train
5674,Her son dropped out of school.,train
5675,They requested to be given a second chance.,train
5676,New workers have been recruited.,train
5677,They called for project proposals.,train
5678,There is an age limit on people who should contest for leadership positions.,train
5679,The army training was completed.,train
5680,The president urged the youth to join the army.,train
5681,They shot someone dead.,train
5682,There are many police officers in Kampala.,train
5683,Independence day celebrations were cancelled.,test
5684,They did not vote.,train
5685,He promised to sue the chairman.,train
5686,The chairman had rigged votes.,train
5687,People were very violent.,train
5688,The protest was due to high taxes.,train
5689,Teachers gave their students company during the trip.,train
5690,The sports day was postponed.,dev
5691,They deployed security personnel in preparation for the party.,train
5692,The market is no longer operational.,train
5693,Their boss appreciated the workers.,train
5694,He visited Uganda for the first time.,train
5695,Many markets have been constructed.,train
5696,That is the biggest market in Uganda.,train
5697,The government is greatly indebted.,train
5698,The market has not had electricity for three days.,train
5699,They resorted to using solar energy.,train
5700,There is tight security at the market.,train
5701,The newly elected Kadhi will unite the Muslims in Arua.,train
5702,Religion is for peace.,train
5703,Religion teaches us how to behave in society.,train
5704,The outgoing Kadhi was absent at the handover ceremony.,train
5705,The outgoing Kadhi did not want to hand over the office.,train
5706,The police were present to maintain law and order.,train
5707,Moslems are excited and hopeful about the new leadership.,train
5708,The newly elected Kadhi speaks both English and Arabic.,train
5709,Moslems believe that God chose the new Kadhi.,train
5710,The Muslims gave their full support to the newly elected Kadhi.,train
5711,The Islamic University in Uganda will be a training centre for the Muslim leaders.,train
5712,Muslims should not involve security agencies when they are solving their problems.,train
5713,The resident district commissioner was transferred to Kiryandongo.,train
5714,The date for installing the new Kadhi is not yet clear.,train
5715,The Arua Muslim district comprises the district of Arua and Maracha.,train
5716,Headteachers in refugee-hosting communities were equipped with management skills.,train
5717,The three hundred teachers received sponsorships from the government.,train
5718,"The training involves headteachers, teachers and parents.",train
5719,The training instilled elements of patriotism in teachers and also brought pupils together.,train
5720,Headteachers acquired financial management skills.,train
5721,Teachers should work together and implement plans for the development of schools.,train
5722,The school directors should not get involved in the management of school funds.,train
5723,People should follow legal procedures when handling conflicts.,train
5724,Handouts will be given to participants so that they can have a future reference.,train
5725,One hundred twenty-four people were trained.,train
5726,"There are conflicts between the teachers, parents and the headteachers.",train
5727,Some plants grow without human intervention.,train
5728,Onduparaka lost to Kampala capital city authority by two goals to nothing.,train
5729,Kampala capital city authority football club got their first away win this season.,test
5730,Kampala capital city authority football club scored from set-pieces.,train
5731,Onduparaka football club has a poor defence.,train
5732,Kampala capital city authority was the better team on the day.,train
5733,Onduparaka wasted many goal scoring opportunities.,train
5734,Onduparaka football club lost their first game of the season.,train
5735,Onduparaka had not conceded a single goal until they faced Kampala Capital City Authority.,train
5736,Onduparaka played without their captain.,train
5737,Kampala capital city authority was motivated to win the game.,train
5738,Kampala capital city authority football players get so many yellow cards.,train
5739,There is competition among the Kampala capital city players.,train
5740,Some players for Onduparaka had their debut matches.,train
5741,The government installed a pico power project in Arua district.,train
5742,The project provides people with a clean source of power.,train
5743,This power project was the first of its kind in West Nile.,train
5744,The government will install different power projects across the country.,train
5745,The government aims at establishing a reliable power supply across Uganda.,train
5746,The pico project generates small amounts of power.,train
5747,The project has provided employment opportunities for the people of Arua.,train
5748,Some residents provided land on which the project will be established.,train
5749,The power station was not set up on falls because they rely on rainwater.,train
5750,The technicians inspected Okabi stream for the establishment of the power project.,train
5751,The stream had consistent waters which were even used for irrigation purposes.,train
5752,The stream could be able to generate electric power for the whole village.,train
5753,The technicians proposed an installation of a power generation centre on the stream.,train
5754,Local people mobilised local resources for the project.,train
5755,People paid five thousand shillings for energy-saving bulbs.,train
5756,People were excited about acquiring electric power.,train
5757,People are living in grass-thatched houses with electric power.,train
5758,People had light in their homes and phone charging terminals.,train
5759,The government built a permanent house for the resident who offered his land.,train
5760,Some people turned against the power project because the resident was promised a house.,train
5761,People were arrested for stealing power cables.,train
5762,People started vandalising property on the power station.,train
5763,People removed turbines from the power station.,dev
5764,People failed to steal the heavy batteries on the power station.,train
5765,The government provided the solar system as an alternative energy source.,train
5766,The pico power project turned residents against each other.,train
5767,The power station is now covered with extensive natural vegetation.,train
5768,People are now engaging in agricultural activities.,train
5769,Onduparaka's new signing promised to play his best football for the club.,train
5770,The signing is a former Kampala capital city authority skipper.,train
5771,"The signing explained that the team is ready, motivated and eagerly waiting for the match.",test
5772,The signing asserted that Onduparaka is not afraid of KCCA.,train
5773,Onduparaka has some of the best players in the league.,train
5774,Onduparaka looks forward to winning the game.,train
5775,Onduparaka desperately needs to get the three points off the Kasasiro boys.,train
5776,Onduparaka is not a defensive-minded team but an attacking team.,train
5777,Onduparaka is unbeaten at the Green Light Stadium.,train
5778,Kampala capital city authority has the squad depth in the league.,train
5779,Onduparaka needs to work hard when they are out of possession.,train
5780,Onduparaka is a very good team when they have possession.,train
5781,Onduparaka should not allow Kampala capital city authority to play their game.,train
5782,Players are supposed to work together on the pitch to get results.,train
5783,One of the best players of Onduparaka returned to the squad after an injury.,dev
5784,Onduparaka will play the game against Kasasiro boys without their skipper.,train
5785,Kampala capital city authority football club did not hold any press conference.,train
5786,Four candidates in Arua sat their Uganda Certificate of Examinations from outside.,train
5787,The candidates were suspended from school after displaying their high levels of indiscipline.,train
5788,The four candidates master minded violence at school towards the end of the second term.,train
5789,The students are supposed to be at school during examination hours.,train
5790,The school cannot tolerate lawbreakers.,train
5791,Students protested because the management failed to refund money for the failed trip.,train
5792,The students were registered with the Uganda National Examinations Board.,train
5793,The school allowed them to sit for the examinations.,train
5794,The government has not provided enough support for the schools.,train
5795,The school management should establish strict rules and regulations.,train
5796,Parents asserted that students should behave well in society.,train
5797,The suspension of these students will be an example for the rest.,train
5798,The school lost its first headteacher in the first term.,train
5799,Fifty-five candidates were registered with the Uganda National Examinations Board.,train
5800,"Many people want to serve in the Local defence unit, but they lack qualification.",train
5801,The recruitment process was smooth and successful.,train
5802,How did they learn to play basketball?,train
5803,Which team won the Uganda Premier League last season?,train
5804,Which team won the game?,train
5805,Name the body parts.,train
5806,What is the process to get drivers' licenses?,train
5807,My work license was stolen.,test
5808,Who is the top scorer this season?,train
5809,Are you driving an automatic car?,train
5810,Our captain missed the game due to injury.,train
5811,We have a bad fixture.,train
5812,Who is the owner of Onduparaka football club?,train
5813,Do you read newspapers?,train
5814,When is the football season starting?,train
5815,How can I get a National identity card quickly?,test
5816,How can I get a new National identity card?,dev
5817,Which formation will Onduparaka be using in today's game?,train
5818,Include my name on the payment list.,train
5819,Why is the experienced player starting on the bench?,train
5820,Epidemics usually spread fast.,train
5821,An epidemic is a disease that affects a large number of people within a community.,test
5822,Do we have Ebola in Uganda?,train
5823,What are contagious diseases?,train
5824,We need to install surveillance cameras.,train
5825,What is the scope of your business?,train
5826,Immunization is done to control epidemics.,train
5827,How many people have died of Ebola?,train
5828,How can the government support local businesses?,train
5829,The Ebola patient was taken for treatment.,train
5830,Government services do not reach remote communities.,train
5831,What is the risk assessment?,train
5832,We have a surveillance system in place.,train
5833,We need a technical person for this job.,train
5834,Which diseases are caused by bacteria?,train
5835,That lady is so attractive.,train
5836,What are the most competitive teams in the Uganda premier league?,train
5837,Is this your first game in the Uganda premier league?,train
5838,Who is the most popular football fan in Uganda?,train
5839,Most men in Uganda like watching football.,train
5840,A coach holds a press conference a day before the game.,train
5841,Players with serious injuries do not play football.,train
5842,All players have a medical record of their health.,train
5843,The team with the most wins takes the trophy.,train
5844,Players wear different numbers for quick identification.,train
5845,He scored a hat trick in the game.,train
5846,The coach is blamed for the team's poor performance.,train
5847,Football is a game played in Uganda.,train
5848,Coach manages the team.,train
5849,It takes teamwork to achieve a goal.,train
5850,Big companies sponsor football clubs.,train
5851,Which authority regulates betting companies in Uganda?,train
5852,Can you share with me your wedding budget?,train
5853,You dump the garbage at the collection points.,train
5854,What is the population of Uganda?,train
5855,What kind of garbage disposal do I need?,train
5856,I can afford to buy that house.,train
5857,What causes the high rate in Kampala?,test
5858,How can I get new ideas?,dev
5859,You should come and visit me.,train
5860,The phone number is registered in my names.,train
5861,"Before the ceremony started, we sang the national anthem.",train
5862,Ugandans are friendly people.,train
5863,Uganda is a pearl of Africa.,train
5864,Trucks are used to bring water to refugee camps.,train
5865,We need to change leadership.,train
5866,Villagers fetch water from the well.,train
5867,Do you know your purpose in life?,train
5868,How can we promote hygiene in the refugee camps?,train
5869,We are going to tour around Lake Victoria.,train
5870,Fish live in water.,train
5871,How do I get a job in construction?,train
5872,How sustainability programs create value?,train
5873,I cannot graduate without this project.,train
5874,The nature of my job requires me to work daily.,train
5875,Refugees stay in camps.,train
5876,Rural communities don't have access to clean water.,train
5877,What is the source of the river Nile?,train
5878,Who will be supervising the exams?,train
5879,We need funds to construct a bridge.,train
5880,When should I drink boiled water?,train
5881,How much does it cost to have the land surveyed?,train
5882,Insecurity hinders development.,train
5883,How much revenue was collected from the market?,train
5884,How can we improve service delivery to our customers?,train
5885,The police spokesperson appealed to the communities not to take the law into their hands.,train
5886,How do I set a reminder on my phone?,train
5887,Kazinga channel links Lake Edward and Lake George.,train
5888,He was diagnosed with high blood pressure.,train
5889,How can I solve this problem?,train
5890,"No matter what comes my way, I am going to be the best.",train
5891,Who started the riot?,train
5892,Do you have a map of Kampala?,train
5893,"We don't have enough funds, and a lot is pending on this project.",train
5894,The management made the decision.,train
5895,I have a date tonight.,train
5896,How much work do you have?,train
5897,Who is in charge of the investigation?,train
5898,You must pay back that money.,train
5899,Why is money from the Uganda road fund missing?,train
5900,Companies should secure more time to complete construction projects.,train
5901,The construction will be complete the following year in February.,train
5902,The public was warned against tarnishing the teacher's name.,train
5903,Teachers greatly influence student's characters.,train
5904,Teachers face very many challenges in the schools they teach.,train
5905,Teachers are advised to stay away from loans.,train
5906,All non-graduate teachers will be laid off.,train
5907,Parents are advised to respect school teachers.,train
5908,Teacher's retirement packages should be paid in time.,train
5909,Poor school infrastructure hinders student performance in schools.,train
5910,Teachers are responsible for better student performance.,train
5911,Headteachers are approved only if they are degree holders.,train
5912,Only five teachers qualified for headteacher positions.,train
5913,Teachers complain about inadequate salaries.,train
5914,The teachers should be able to work under minimum supervision.,train
5915,Students are advised to keep good sanitation.,train
5916,Teachers play an important role in child development.,train
5917,Parents also play an important role in the student's school performance.,train
5918,About five hundred teachers are hired in secondary schools.,train
5919,The students are also members of the regional football club.,train
5920,The central region won the football match.,train
5921,He was voted the most valuable player of the match.,train
5922,It is safe to not be very expectant during matches.,train
5923,Many players did not qualify to participate in the tournament.,train
5924,Only one team can win the match.,train
5925,He failed to use his tactics to win the match.,train
5926,They received a prize of thirty-five million Ugandan shillings.,train
5927,Sixteen provinces participated in the competition.,train
5928,Fans have spearheaded the fundraising campaign.,train
5929,The fans will mobilize resources for the team.,train
5930,All fans will contribute ten thousand shillings.,train
5931,Transportation of the club is very costly.,train
5932,The fans intend to buy a bus for the club.,dev
5933,The fans raised two million shillings only.,train
5934,They provided details of the account where money will be sent.,dev
5935,The club impressed it's fans when it won the match.,train
5936,We are advised to protect our culture's heritage.,train
5937,The constitution will promote unity among people.,train
5938,A working document was developed to promote constitution activities.,train
5939,Clan leaders will become constitutional leaders.,train
5940,They pose the umbrella as their group sign.,train
5941,Diversity makes unity a little complicated.,train
5942,The leader portrayed a different picture to the public.,train
5943,He was in power for five years.,train
5944,They will hold a chief installation activity.,train
5945,Members interested in becoming candidates should register as soon as possible.,train
5946,Constitutions should be used to promote peace.,train
5947,The constitution will not divide any groups of people.,train
5948,The church was established before the year two thousand.,train
5949,Churches are essential for university development.,train
5950,The church was established with three objectives.,test
5951,The church is meant to fight any community shortcomings.,train
5952,Prayer is believed to move mountains.,train
5953,The preachings are based on Jesus' Bible teachings.,train
5954,The church was built alongside the university.,train
5955,Four more university branches were built in other country regions.,train
5956,All university branches have the same company teachings.,train
5957,There are challenges involved in the church expansions in other regions.,train
5958,The recent graduate had a first-class degree.,test
5959,The students participated in community cleaning.,train
5960,They prayed with the different church congregations.,train
5961,The heavy rains blew off the roof.,train
5962,She was found in a collapsed school building during the heavy rains.,train
5963,The victim's father was in another district during the incident time.,train
5964,The wind blew off the roof during heavy rains.,train
5965,The administration failed to renovate the buildings.,train
5966,Books and textbooks were destroyed during the rains.,train
5967,The victim was transferred to a nearby hospital.,train
5968,The school will hold a stakeholders meeting to renovate the building.,train
5969,The victim's family will be relocated as soon as possible.,train
5970,The staff quarters need immediate attention because they are in poor condition.,train
5971,The government will take over school construction.,train
5972,One student was left disabled after the floods.,train
5973,The national budget did not provide enough funds for school construction.,train
5974,Funds should be specifically allocated to build permanent school structures.,train
5975,The school celebrated seventy-five years of existence.,train
5976,The school started as a vocational college.,train
5977,The celebration started with a school match around the town.,train
5978,The teacher said he was grateful to have a job at the school.,train
5979,They have accomplished various achievements over the years.,train
5980,School construction will start as soon as funds arrive.,train
5981,The teacher requested that the funds are properly planned for.,train
5982,Collective responsibility will help improve students' academic performance.,train
5983,The headteacher requested parents to take children to his school.,train
5984,The school requested that funds were provided to improve infrastructure.,train
5985,The young students were motivated to join the school.,train
5986,Special thanks were given to the old boys for their school contribution.,train
5987,The church advised the public to work hard and improve on the education sector.,train
5988,The measure should be put in place to punish absent teachers in schools.,dev
5989,The leaders all provided keynotes during their address to the public.,train
5990,The community was worried about declining student performance in school.,train
5991,Students were advised to stay away from drugs and alcohol.,train
5992,Students were also told to stay away from bad company.,train
5993,School headteachers should promote unity with other schools in the region.,train
5994,The schools should also work in hand with the churches.,train
5995,Peaceful study environments should promote improved student performance.,train
5996,The region has some of the best schools in the country.,train
5997,The school team won the sports tournament.,train
5998,The goalkeeper helped with the three points win for the school team.,train
5999,The team has a lot of work to do if they plan on winning the game.,train
6000,Handicap is a sports game.,train
6001,The government should establish public grazing areas for local people.,train
6002,Tobacco cultivation causes deforestation.,train
6003,Many regions which produce tobacco face a challenge of food insecurity and hunger.,dev
6004,Valuable species of trees are cut down.,train
6005,The district is at risk of soil erosion and degradation.,train
6006,There are land wrangles between the colonialists and the residents.,train
6007,Land used for growing eucalyptus trees can be used for growing food crops.,train
6008,Leaders should have a good relationship with their people.,train
6009,Good quality work done speaks louder than the academic papers.,train
6010,The minister addressed the issue in a two-day meeting.,train
6011,The local leaders are supposed to reach out to the people on the ground.,train
6012,People should be given skills to help them get jobs of their own.,train
6013,A meeting was held discussing ways of reaching the people on the ground.,train
6014,The investor promised to transform the remote area into an industrial park.,train
6015,Uganda has a good relationship with its neighbouring countries.,train
6016,All countries in Africa should come together as one.,train
6017,There are a lot of business activities in the border districts.,train
6018,He was happy that many people in business turned up for the meeting.,train
6019,He wants their region to become a city next year.,dev
6020,The organization was thanked for educating peasants.,train
6021,Women were introduced to different skills.,train
6022,The prime minister will chair the three days meeting.,train
6023,It is a long process to access these loans.,train
6024,Teachers have joined these groups to support their saving and borrowing money.,train
6025,The government has invested two hundred million shillings in the teacher groups.,train
6026,Three organizations from different regions have received the funds.,train
6027,Many teachers have benefited from having side businesses.,train
6028,The organization ran out of money before some teachers received it.,train
6029,There are many organizations which haven't received the money.,train
6030,The group leaders are asked to mobilise more people to join them.,train
6031,Microfinance banks don't have good interest rates.,train
6032,Some organizations are not working hand in hand with others.,train
6033,The teachers decided to support their own organizations formed at the village level.,train
6034,Public school teachers are highly indebted.,train
6035,The salary teachers get is not enough to cater for their daily needs.,train
6036,The district education officer doesn't allow teachers to practice multiple borrowing.,train
6037,Money borrowed from the organization will help them improve their lives.,train
6038,They will get money at a very low-interest rate.,train
6039,It is expected to improve the lives of people in this region.,train
6040,They have never had such a groundbreaking ceremony in their region.,train
6041,How will your services benefit our University?,train
6042,We are always ready to receive guests.,train
6043,There are different organizing committees from other parts of the country.,train
6044,We are well prepared to host the guests.,train
6045,It is a source of income to the hosting district.,train
6046,They have prepared good and healthy accommodation for the guests.,train
6047,Local leaders are urging people to keep the city clean.,test
6048,There are many tourist attractions in our district.,train
6049,Development of oil and gas will attract development in the area.,train
6050,There will be a poverty reduction.,train
6051,Business partners from outside make good quality products.,train
6052,"To reduce the crime rate, the police should always be alerted.",train
6053,Tobacco is harmful to life.,train
6054,Growing crops on a large scale are more profitable.,train
6055,"Once charcoal usage stops, there will be a decrease in deforestation.",train
6056,It is a source of income for refugees.,train
6057,Smoking damages the respiratory system of the body.,train
6058,"Despite the health risks, many people continue to smoke.",train
6059,Organizations are coming up to sensitize people to stop smoking.,train
6060,The tobacco industry has been in existence for over forty years.,train
6061,They are teaching the community the dangers related to smoking.,train
6062,Smoke at your own risk.,train
6063,Ugandan laws are not seriously taken into consideration.,train
6064,Many people were charged and jailed for cases related to smoking.,train
6065,It is illegal to smoke in public places.,train
6066,Smoking tobacco damages the heart.,train
6067,Smoking causes Cancer.,train
6068,Blood vessels in the body are damaged by smoking.,train
6069,Smoking increases anxiety and tension.,train
6070,Organizations are researching the effects of tobacco.,train
6071,A big number of people use tobacco.,train
6072,Cigarette smoking causes lung cancer.,train
6073,A big percentage of people discourage the use of tobacco products.,train
6074,Heavy taxes are imposed on tobacco products.,train
6075,Government invests a lot of money in health annually.,train
6076,A father that smokes puts the life of his wife and children at risk.,train
6077,Smoking damages the sense of smell.,train
6078,Passive smoking is the inhalation of smoke.,train
6079,It is a source of income to the farmers who sell tobacco leaves.,train
6080,Cigarette factories continue to make a lot of money in selling tobacco products.,train
6081,Teens who have friends who smoke automatically begin smoking.,train
6082,It is difficult to quit smoking because of the addiction.,train
6083,A child of ten years is supposed to be in primary four.,train
6084,The young boy ensures total cleanliness at home before he goes to school.,train
6085,The vegetable garden is a source of income to the family.,train
6086,The boys are taught by their parents how to manage the garden.,train
6087,They also grow crops for home consumption.,train
6088,Their family has benefited from the nutrition program for refugees.,train
6089,The project will help refugees in proper feeding and improving their diets.,train
6090,It is in conjunction with other organizations.,train
6091,The project is aimed at the well being of refugees.,train
6092,The organization gives foodstuffs to refugees every month.,train
6093,The food distributed isn't enough for the whole month.,train
6094,The garden is her other source of income.,train
6095,They lack the skills and knowledge of vegetable growing.,train
6096,You can make a vegetable garden on a small piece of land.,train
6097,He wants to extend his garden and grow more vegetables.,train
6098,Farmers are trained on how to have productive gardens.,train
6099,Women in the refugee camps are highly participating.,train
6100,Vegetables are easily grown even on a small piece of land.,train
6101,People need to be sensitized about their physical health.,train
6102,Refugees need moral support.,train
6103,Some food was donated to the refugees.,train
6104,They were advised on how best to run their business profitably.,train
6105,Leaders gathered for a workshop yesterday.,train
6106,The workshop comprised leaders from all parts of the country.,train
6107,Every leader shared their constituency's budget.,train
6108,People should be economically empowered.,train
6109,There is a need for people to unite and work towards development.,train
6110,Justice should prevail in our country.,dev
6111,The government should work effectively to solve people's problems.,train
6112,The community members forwarded their problems to the chairman.,train
6113,The old man was taken to court.,train
6114,Orphans should be guided and counselled.,dev
6115,It is challenging to grow up as an orphan sometimes.,train
6116,He has earned a lot of money based on his talent.,train
6117,Women were stopped from contesting for any political positions.,train
6118,The lady divorced her husband.,train
6119,Single mothers had an empowerment workshop.,train
6120,The Bishop was very grateful to all people that donated money.,train
6121,My late son was laid to rest yesterday.,train
6122,We should always support each other.,train
6123,He said we should do good to others.,train
6124,Some leaders are not corrupt.,train
6125,He reads the Bible every day.,train
6126,Kind people are always rewarded.,test
6127,He told us not to hold grudges.,train
6128,We listened to the pastor's sermon.,train
6129,Many people are still selfish.,train
6130,Human beings are very materialistic.,train
6131,His father is a very old man.,train
6132,He did not go to school today.,train
6133,He learnt how to speak English.,train
6134,He tested positive for high blood pressure.,train
6135,Our parish priest was transferred to another parish.,train
6136,There are so many newly ordained priests.,train
6137,They voted for new leaders today.,train
6138,The community was very excited to welcome the new priest.,train
6139,There have been so many misunderstandings in the family.,train
6140,The accused was sent to court.,train
6141,His son sold the vehicle.,train
6142,The whole family hated him.,train
6143,He has stayed here for a year now.,train
6144,The church leaders served the congregation so well.,train
6145,The community has been so peaceful for the past one year.,train
6146,He encouraged us not to give up.,train
6147,He made people very positive about the future.,train
6148,The congregation attentively listened to the sermon.,train
6149,The new church leaders were warmly welcomed.,train
6150,Students are encouraged to develop a skill like cooking.,train
6151,The priest condemned teenage pregnancies.,train
6152,He called upon parents to guide their children.,train
6153,Women had a workshop today morning.,train
6154,We should always go to church.,train
6155,Students are worried about the future.,train
6156,He spoke about personal hygiene.,train
6157,He advised us not to lose focus.,train
6158,He also said we should be determined.,train
6159,Personal hygiene should be maintained.,train
6160,He laughed so loudly that everyone looked at him.,train
6161,He told us to make good friends.,train
6162,The education system needs to be improved.,train
6163,Students performed so well this year.,train
6164,There is a high rate of unemployment.,train
6165,The football tournament will be held next week.,train
6166,The tournament was aimed at promoting students' talents.,train
6167,We were advised to discover our talents soon enough.,train
6168,She said we should embrace our talents.,train
6169,All schools were registered for the national sports competition.,train
6170,Airtel sponsored the school sports gala.,train
6171,The school was seeking financial support from sponsors.,train
6172,There is a need to construct better roads.,train
6173,Leaders wrote requisitions for development money from the government.,train
6174,The final football match will be played today.,train
6175,There are many presidential candidates.,train
6176,The presidential candidates met up today.,train
6177,A lot needs to be done to develop Uganda.,train
6178,There was a presidential rally yesterday.,train
6179,Many presidential candidates have not been nominated.,train
6180,Youth should take up leadership positions as well.,train
6181,He was criticized for his bad address during the campaign.,train
6182,Most youths are ignorant of the country's economy.,train
6183,People were advised to join hands to develop the country.,train
6184,The police engaged in some brutal acts.,train
6185,They condemned police brutality.,test
6186,She aired an interesting radio programme.,train
6187,The government is accountable to all citizens.,train
6188,Religious leaders should advise political leaders.,train
6189,Democracy levels are decreasing.,train
6190,He started up a new business.,train
6191,"They tried calling him on the phone, but he did not answer.",train
6192,The radio station was put off-air due to some illegal programs aired.,train
6193,The youths' workshop was well organised.,train
