Key,Text,split
5578,Ki cuku cwiny lutino me kwan ma tek,train
5579,Lotino kwan mukene me unibaciti giloko ngo me akwana itam me acel,train
5580,Restaurants gi tiyo cente madwong kibot lutino kwan me university,train
5581,Uganda ogoyo South Sudan i pyem tuku me neno anga ma omyero ocit otuk ipyem me Africa,train
5582,Denis Masinde Onyango en aye obedo lamak odilo ki latel tim odilo me Uganda.,train
5583,Tim wa me caro oo i final me pyem tuku odilo me christmas cup i mwaka ma okato,train
5584,dul tuku nongo points adek ka ce inen gunongo loc i pyem me odilo,train
5585,Halid Lwaliwa en aye omoto odilo ma oweko Uganda ogoyo South Sudan iceng angwen ma okato,train
5586,Uganda obi tuku ki lobo Rwanda imwaka manyen pi kabedo i pyem duku odilo me Africa,train
5587,Lawi ot moko cik ocoro pyem tuku odilo pi gangi kwan naka wa i mwaka manyen,train
5588,Uganda tye ki ka pwonyo lutino tuku odilo mapol ma konyo i dong mic pa lutino,train
5589,Awano diyo kit ma ngati tuku kwede,train
5590,Awano twero juku ngati ki tuku odilo,train
5591,Pe ki yee ki lucwak odilo gubed tye i bar ka neno tuku odilo ikare two ma opoto ni,train
5592,Ki ryemo dul tuku mo ki ipyem tuku odilo me lobo pi miyo kitu kidogo ki referee,train
5593,Dul me media council omiyo mic pi lacoo lok angeya me tuku maber loyo imwaka ni,train
5594,Gangi kwan me rwom ma malo gibedo i yub me pyem tuku mwaka ki mwaka,train
5595,dul tuku odilo mukene ilobo Uganda pe gitye ki bar tuku mabeco,train
5596,dul tuku odilo gu wilo lutuku manyen wek guyub kama goro gi tye iye ka pyem me season manyen ocake,train
5597,ipol kare lutim aranyi pe gi tiyo i kom lutela me kanica,train
5598,Laneno olego ladit wii abili me medo well abili matiyo i kabedo enuni,train
5599,Lutela dini mukene gi tela dano i yo marac ite kare ni,train
5600,Lobo ni tye ki lutela dini mapol,train
5601,Lutela me kanica mukene ki cwalo gi i kot,train
5602,Ki ngolo kacoke-oo,train
5603,Pe onongo gimito ngolo kacoke,train
5604,We do not know why the meeting was cancelled.,train
5605,Pe ki goyo gi ituku,train
5606,Kanica omedo wel lugwok ber bedo,train
5607,Wonkom ongolo kacoke woko,train
5608,Pe kityeko nyako tam i kom lok meno,train
5609,Langol kop pwod pe ongolo lok,train
5610,Ki kwayo gi me mato oput,train
5611,Tyeko lok ongayo gioo,train
5612,Kilego gi me ribe,train
5613,Pe ki tye lok,train
5614,Pe ki niange i kom yub me ngolo kacoke,train
5615,Onongo ki lwongo Laneno me telo yub me lega,train
5616,Padi omyero gubed joo ma woo,train
5617,Kinongo ni en tye ki bal me balo nying,train
5618,En odoto lukwoo bot abili,train
5619,Kijolo padi me paric,train
5620,Kare me pak kede woro tye,train
5621,Lutuku gu kwero loyo tuku odilo,train
5622,Ki goyo gi i pyem tuku odilo,train
5623,Guloyo kikobo inino me pyem tuku,train
5624,Pe ki goyo gi ituku mokeken,train
5625,Cwiny joo ma i dul tuku me odilo onongo pe yom,train
5626,dul tuku ni otuku maber totwal,test
5627,Pe ki goyo i tuku mo keken,train
5628,Lutuku omyero gubed ka rweyo lee gi ma pwod pe gudonyo i bar katuku,train
5629,Wanongo lapwony tuku manyen,train
5630,joo manyen i dul tuku kijolo gi,train
5631,Pe wamgeyo nga ma oloyo tuku,train
5632,Watye ki lamak odilo manyen,train
5633,Ki keto cente ma pol pi yubu gangi kwan,train
5634,Yub me yubu byek me lim ocake,train
5635,Obedo kacoke me rwom me lobo,train
5636,Dano mapol gumako pur,train
5637,ki medo coyo dano ma gubi bedo ka nyutu piny ki dano,train
5638,Ki medo yubu gangi kwan mukene,train
5639,Gu mede ki coyo lutic mukene,train
5640,Nyom ma pol ilobo Uganda oket woko,train
5641,Omyero ki med daktari i caro,train
5642,Ki kwano byek me lim i kacoke enuni,train
5643,Dano mapol gubedo tye i kacoke enuni,train
5644,Pe angeyo nying won kom,train
5645,Lutino kwan gutimo peny marac,train
5646,Kiyubu coron manyen,train
5647,Won kom nyute,train
5648,Kiwaca peko ma en tye kwede,train
5649,Pe wangeyo jo mene matye ka nongo ber pa project eni,train
5650,Dano pe omyero gubed ka mato kongo,train
5651,Ladit me kwan ojolo lutino i gang kwan,train
5652,Lungolo omyero bene ki par pigi ka kiyubu yub me dongo lobo,train
5653,Adwoki pa tuku enuni pwod pe ngene,train
5654,watye ki pyem tuku odilo tin,train
5655,Pyem tuku odilo kibi keto gulu,train
5656,Ki goyo gi i pyem tuku odilo,train
5657,Onongo gitye ki gen me loyo tuku meno,train
5658,Onongo pe gi geno ni kibi goyo gi ituku meno,train
5659,Tuku ma obi lubu ni obi bedo tye diki,train
5660,Langol tuku otera wan weng i yo marom,train
5661,Gumoto ki i penalty,train
5662,dul tuku onongo gunywene totwal i tuku ni-oo weng,train
5663,Cwiny gi obedo yom totwal pi loyo tuku odilo,train
5664,Pe gumoto golo mo keken,train
5665,Gu cito final me tuku madit,train
5666,Latuku acel onongo awano ikare me tuku,train
5667,En aye obedo lamot golo me dul tuku me gang kwan wa,train
5668,Kicuku cwiny wa me pwonyo lutino,train
5669,Lunyodo mapol gu culu pi kwan pa lutino gi,train
5670,Ki miyo gum me kwan me nono bot dano,train
5671,Wel dano me lobo Uganda tye ka nyaa,dev
5672,Aloka aloka obedo tye i kumalo Uganda nikyake ma lobo Uganda onongo uhuru,train
5673,Kot ocwee tin odiko,train
5674,Wode oweko kwan-oo,train
5675,Gulego ni kimi it gi gum mukene,train
5676,Kicoyo lutic manen,train
5677,Gu lego dano me kelo tam gi me project ma padi padi,train
5678,Tye mwaka mo ma ki keto pi joo ma mito pyem ikabedo me tela.,train
5679,Kityeko pwonye pa mony,train
5680,Ladit lobo okwayo bulu me donyo i mony,train
5681,Guneko ngat moni ki muduku,train
5682,Abili mapol tye i kampala,train
5683,Kingolo yub me kwero nino uhuru,test
5684,Pe gu bolo kwir,train
5685,En ocike me doto won kom,train
5686,Won kom onongo okwalo kwir,train
5687,Dano onongo gudoko gee totwal,train
5688,Jemo obedo i kom wel mucoro matye malo,train
5689,Lupwonye gu lwoko lutino ikare ma gucito ka limo piny,train
5690,Ki loko nino me pyem tuku woko,dev
5691,Ki kelo lugwok ber bedo i kare me yub pi pati,train
5692,Cuk dong pe tye ka tic,train
5693,Ladit tic opwoyo lutic,train
5694,En obino i Uganda pi tyen me acel,train
5695,Kiyubu cuk mapol,train
5696,Enuni obedo cuk ma dit loyo i Uganda,train
5697,Gamente pwoyo totwal,train
5698,Mac obedo peke icuk pi nino adek,train
5699,Gumoko me tic ki mac mac ma aa ki iceng,train
5700,Rwom me gwoko ber bedo tye matek i cuk,train
5701,Kadhi ma kiyero manyen eni obi ribo cilam,train
5702,Dini tye pi kuc,train
5703,Dini pwonyo wa kit me kwo ki dano,train
5704,Kadhi macon pe obedo tye ikare me keto kadhi manyen ni,train
5705,Kadhi macon ni onongo pe mito weko tic,train
5706,Abili obedo tye pi gwoko ber bedo,train
5707,Cilam tye ki yom cwiny med ki gen i kom tela manyen eni,train
5708,Kadhi manyen ni loko leb Munu ki leb Arabu,train
5709,Cilam gitye ki niye ni lubanga aye oyero Kadhi manyen eni,train
5710,Cilam gumiyo cwak gi bot Kadhi manyen eni,train
5711,islamic University ma i Uganda ni obi bedo ka pwonyo lutela me cilam,train
5712,Cilam omyero pe gubed ka keto bal iwi dule me gwoko ber bedo ka gi laro lok gi,train
5713,Kikobo ladit wi distrik ki tere i kiryandongo,train
5714,Nino me keto kadhi manyen idog tic pwod pe kimoko,train
5715,Dul pa cilam me Arua tye ki dictrikaryo ma en aye Arua ki Maracha,train
5716,Headteachers matye i kabedo kama camp pa luring ayella tye iye ki miyo itgi diro me doro tic,train
5717,Lupwonye miya adek gunongo gum me kwan nono kibot gamente,train
5718,"Pwonye eni tye iye head teachers, lupwonye ki lunyodo",train
5719,Pwonye eni okello mar pi lobo i kom lupwonye dok bene okello ribe ikin lutino,train
5720,Headteachers gunongo diro me tic ki cente,train
5721,Lupwonye omyero gutii kacelo dok bene guket yub matye itic pi dongo gangi kwan,train
5722,Director me gang kwan omyero pe oket cinge i kom kit me tic ki cente me gang kwan,train
5723,Dano omyero gulub cik ka gi cobo lok matye,train
5724,Kibi miyo karatac mo bot dano ma obi bedo tye wek okony ipoyo wii gi,train
5725,Kipwonyo dano miya acek ki pyera riyo wiye angwen,train
5726,"Telo tol tye ikin lupwonye, lunyodo ki headteachers",train
5727,Jami apura mukene dongo labongo kony pa dano,train
5728,Dul tuku me Kampala Capital city authority ogoyo dul tuku me onduparaka ki golo aryo i kom not,train
5729,Dul tuku me odilo me Kampala Capital city authority gunongo loc gi me acel ikare me pyem eni,test
5730,Dul tuku me Kampala Capital city authority gumoto pi gum ma kiminigi ma calo pwod i kom dul tuku onduparaka,train
5731,Dul tuku me onduparaka tye ki defence ma goro,train
5732,Dul tuku me Kampala Capital city authority otuku maber inino enuni,train
5733,Dul tuku me onduparaka gubala gum me moto golo mapol,train
5734,Dul tuku me onduparaka ki goyo gi pi tyen me acel i season eni,train
5735,Onongo pud pe kimoto golo mo keken i kom i kom dul tuku me Onduparaka nioo ma gutuku ki Kampala Capital city authority,train
5736,Onduparaka gutuku labongo latuku ma telo gi,train
5737,Loc pa Kampala Capital city authority odwoko gen i komgi,train
5738,Lutuku me Kampala Capital city authority ginongo kad ma yelo ma pol totwal,train
5739,Pyem madit tye ikin lutuku me Kampala Capital city authority,train
5740,Lutuku mukene me onduparaka gutuku pi tye gi me acel,train
5741,Gamente oketo yub me pico power i Arua,train
5742,Project eni miyo kidano pi maleng,train
5743,Project obedo ma kite kene i Arua,train
5744,Gamente obi keto power project ma kuman i kabedo mukene i Uganda,train
5745,Gamente tye ki miti me ywayo mac ibut piny weng me lobo Uganda,train
5746,Pico project eni kelo cente mo manok,train
5747,Project eni okelo tic ki dano me Arua,train
5748,Joo mukene gumiyo ngom kama kibi keto iye project eni,train
5749,Yub me buku mac eni peki keti kama pii mol iye oyot oyot pien ni tiyo ki pii kot,train
5750,Ludiro gu cito ka ngiyo wang pii me Okabi pi neno kit me keto ka buku pii kunu,train
5751,Wang pii ni onongo tye ki pii mapol ma bene mukene ki buku pi pur,train
5752,Pii ni onongo twero buku mac pi caro eni weng,train
5753,Ludiro aye gukati ki tam me keto ka buku mac i wang pii eni,train
5754,Lutedero gu jogo jami ma mite pi yub eni,train
5755,Dano gu culo cilling alib abic pi mac bulb ma pe tiyo ki mac ma pol,train
5756,Dano cwinygi obedo yom totwal pi mac,train
5757,Dano tye ka bedo i odi lum ma ki kubu mac iye,train
5758,Dano gubedo ki mac i gangi gi ki ka charging cim cing,train
5759,Gamente oyubu ot pi ngat ma ocalo ka ngome ni,train
5760,Joo mukene gukwero yub eni pien ni kicike me miyo ot ki ngat cani,train
5761,Kimako dano pi kwalo waya me mac,train
5762,Dano gucako balo jami ki i ka buku mac,train
5763,Dano gukwanyo naka machine labuk mac woko,dev
5764,Kwalo battery madongo ki i ka buku mac ongayo dano woko,train
5765,Gamente omiyo diro me mac ma aa ki iceng macalo yoo mukene me mac,train
5766,Yub me pico power oweko lwak ocako lweny ikingi kengi,train
5767,Man lum dong odongo totwal i kabuku mac meno,train
5768,Dano dong gucako pur aye,train
5769,Latuku manyen me onduparaka ocike me timo tic matek pi dul tuku me manyen ni,train
5770,Latuku eni obedo latuku macon me Kampala Capital city authority,train
5771,"Latuku ni owaco ni dul tuku gi tye atera, gitye ki gen dok bene gitye ka kuru tuku ni totwal",test
5772,Latuku ni owaco ni dul tuku me Onduparaka cwinygi pe tye ka myel i kom dul tuku Kampala Capital city authority,train
5773,Onduparaka tye ki lutuku mogo ma beco loyo i pyem eni,train
5774,Onduparaka tye ki gen me loyo tuku eni,train
5775,Onduparaka tye ki miti matek me nongo points adek ki bot Kasasiro boys,train
5776,Onduparaka pe obedo dul tuku ma bedo abeda ka kuru lamone ento gilubu lumone gi,train
5777,Onduparaka pe ki goyo gi ki gang i Green light Stadium,train
5778,Dul tuku me Kampala Capital city authority tye ki lutuku mabeco loyo i pyem eni,train
5779,Onduparaka omyero gutuk matek ka gi peke ki odilo,train
5780,Onduparaka obedo dul tuku maber totwal ka gitye ki odilo,train
5781,Onduparaka pe omyero oyee Kampala Capital city authority me tuku kit ma jwi ni,train
5782,Lutuku omyero gutuk kacelo ka gimito loc,train
5783,Latuku acel maber ikin lutuku pa onduparaka odwogo-oo ingee cang,dev
5784,Onduparaka gubi tuku ki Kampala Capital city authority labongo latela pa lutuku gi,train
5785,Kampala Capital city authority pe gubedo ki kare me lok ki lucoo lok angeya,train
5786,Lutino kwan angwen me i Arua gutimo peny gi ki woko,train
5787,Kiryemo lutino ni ki igang kwan pi nyutu kit marac,train
5788,Lutino kwan angwen guyubu tim aranyi ikare ma term me kwan cok ka tum,train
5789,Lutino kwan eni omyero gubed igang kwan i cawa me timo peny keken,train
5790,Gang kwan eni pe obi nyebo lutim bal,train
5791,Lutino gu nyut jemo pien ni ludito me gang kwan gu kwero dwoko cente gi pi yub me cito ka limo piny ma kingolo woko,train
5792,Lutino ni onongo gucone ki dul ma doro lok kom peny,train
5793,Gang kwan oyee gi me timo peny,train
5794,Gamente pe omiyo kony ma oromo pi gangi kwan,train
5795,Ludito me gang kwan gu keto cik ma tek,train
5796,Lunyodo guwaco ni lutino omyero gubed ki kit maber i gangi kwan,train
5797,Ryemo lutino kwan eni obi bedo lanyut pi lutino kwan mukene,train
5798,Gang kwan eni orwenyo headteacher ne me acel i term me acel,train
5799,Kicoyo lutino kwan pyera bic wiye abic i Uganda National Examination Board,train
5800,Dano mapol mito donyo i Local Defence Unit/LDU ento pe gitye ki waraga ma mite,train
5801,Yub me coyo dano owoto maber totwal,train
5802,Gupwonyo tuku basketball nining mono,train
5803,dul tuku mene ma oloyo tuku odilo Uganda imwaka ma okato?,train
5804,dul tuku mene ma oloyo tuku?,train
5805,Wac nying dul komi mapart part,train
5806,Yoo ango ma omyero alubi ka amito nongo waraga ma yee ite me dwoyo mutoka?,train
5807,Waraga na me tic ki kwalo-oo,test
5808,Nga ma oloyo moto golo i season eni?,train
5809,itye ka dwoyo mutoka automatic?,train
5810,Laloo wii lutuku wa onongo awano,train
5811,Watye ki tuku matek.,train
5812,Nga ma obedo rwed dul tuku onduparaka?,train
5813,in ikwano gajette?,train
5814,Kare me pyem tuku odilo cake awene?,train
5815,Atwero ruyo nongo lanyut/ID mamega nining?,test
5816,Atwero nongo lanyut/ID card manyen nining?,dev
5817,dul tuku me onduparaka gubi tiyo ki diro mene tin?,train
5818,Ket nyinga ikin joo ma ma omyero gunong lim,train
5819,Latuku mene ma ber matye ka cako odilo eni ki woko?,train
5820,Two ma nyen pole nyaa oyot totwal,train
5821,Can mogo obedo two ma nya oyot totwal ikin dano,test
5822,Two Ebola tye i Uganda?,train
5823,Two ma kobo ka igudu kom latwo en aye ngo?,train
5824,Omyero waket camera me neno ngo ma tye ka time,train
5825,Biacara ni dit marom mene?,train
5826,Ki gwero dano pi gengo nyaa pa two,train
5827,Dano adi ma gutoo pi two ebola?,train
5828,Gamente twero konyo biacara matino i yo mene?,train
5829,Kitero latwo ebola ni ka nongo yat,train
5830,Kony pa gamente pee oo i kabedo matye i dicaro,train
5831,Nen peko ma twero bino en aye obedo ngo?,train
5832,Watye ki yoo me ngiyo piny ikabedo ni,train
5833,Wamito ngat ma ladiro pi tic eni,train
5834,Two mene ma kwidi bacteria aye kelo?,train
5835,Lamego ni leng totwal,train
5836,dul tuku mene ma tuku odilo maber loyo i Uganda kany?,train
5837,Eni obedo tuku ni me acel league me Uganda?,train
5838,Lacwak tuku odilo mene madong oywek loyo ilobo Uganda?,train
5839,Pol pa co i lobo Uganda maro neno tuku odilo,train
5840,lapwony tuku bedo ki kare me lok ki lucoo lok angeya nino acel ma peya gutuku,train
5841,Lutuku ma gunongo awano marac pe gi tuku,train
5842,Lutuku weng ki coyo lok ma kwako kit ma yot komgi obedo kwede,train
5843,dul tuku ma onongo loc ma dwong loyo en aye tero kikobo,train
5844,Lutuku giruku number ma pat pat me konyo ngeyo nga ma obedo anga,train
5845,En omoto golo adek ituku,train
5846,Ki keto bal iwi lapwony tuku pi dul tuku me ma pe tye katimo maber,train
5847,Odilo obedo tuku ma kituku i Uganda,train
5848,lapwony tuku doro dul tuku ma mege,train
5849,Tic kacelo mite pi cobo miti pa dul,train
5850,Company madongo gi keto cente i dul tuku me odilo,train
5851,Dul mene ma doro tic me potea pata i Uganda onyo betting?,train
5852,itwero nywako keda karatac ma nyutu wel cente ma mite pi nyom maleng ni?,train
5853,Kibolo yugi kama ki guru gi iye,train
5854,Lobo Uganda tye ki dano adi?,train
5855,Mono yoo mene ma omyero abol kede yugi?,train
5856,Atwero wilo ot enuni,train
5857,Ngo ma weko wel ne tye malo kampala?,test
5858,Atwero nongo tam manyen nining?,dev
5859,Omyero ibin ilima,train
5860,Number cim ni ki coyo i nyinga,train
5861,"Mapwod yub pe ocake, wa wero wer me lobo",train
5862,Anywali Uganda gubedo luwat,train
5863,Uganda ki lwongo ni deyo me del col,train
5864,Ki tiyo ki lori me kelo pii i kem,train
5865,Omyero walok tela,train
5866,Dano me caro gi gamo pii ki i kulu enuni,train
5867,ingeyo tici i kwo eni?,train
5868,Watwero weko lengo bedo tye i kem i yo mene?,train
5869,Wabi cito ka limo piny inget nam Victoria,train
5870,Rec kwo ki i pii,train
5871,Atwero nongo tic me gedo nining?,train
5872,Yub me konyo yubu kwo pa dano tiyo nining?,train
5873,Pe atwero tye kwan ka pe atimo project eni,train
5874,Ticca mite ni abed tye jwi,train
5875,Luring ayella gibedo i camp,train
5876,Kabedo matye i caro pegitye ki wang pii ma leng,train
5877,Nam river nile cake ki kwene?,train
5878,Nga ma obi bedo tye ka neno kit ma lutino timo kwede peny?,train
5879,Wamito cente me yubu wi pem manyen,train
5880,Pii ma ki tedo omyero amat awene?,train
5881,cente adi ma mite me keto gweng i wang ngom eni?,train
5882,Lweny gengo dongo lobo,train
5883,Mucoro adi ma ki jogo ki i cuk?,train
5884,Mono watwero yubu nining yub me miyo kony bot lu wil?,train
5885,Ladit wii abili olego lwak pe me cwalo cik icingi,train
5886,Atwero weko cim poyo wiya nining mono?,train
5887,Pii kazinga channel kubu nam Edward ki George,train
5888,Ki nongo ni tye ki peko me presa,train
5889,atwero cobo peko eni nining?,train
5890,"Kadi ningo, an aye abi loyo",train
5891,Ngat ma ocako jemo eni?,train
5892,itye ki karatac ma nyutu wang lobo me kampala?,train
5893,Pe watye ki cente ma oromo dok bene jami ma dwong pwod pe otime i yub eni,train
5894,Ludito aye gumoko tam,train
5895,Abicito woko tin ki ngat mo koni otyeno,train
5896,Tici dit marom mene?,train
5897,Nga ma loyo wi kwed ma tye ka time?,train
5898,Omyero icul cente enuni idwok cen,train
5899,Pingo mono cente me Uganda Road Fund Orweny?,train
5900,Omyero ki med kare ki company wek gutyek tic,train
5901,Yub obi tum idwe me aryo imwaka mabino,train
5902,Ki ciko lwak pe me mede ki balo nying lapwony,train
5903,Lupwonye tye ki adwoki madit i kom kit lutino,train
5904,Lupwonye nongo peko mapol i gangi kwan ma gi pwonyo iye,train
5905,Ki miyo tam ki lupwonye pe me nongo lim den,train
5906,Lupwonye weng ma pe gukwano kibi kwanyo gi-oo ki itic,train
5907,Ki lego lunyodo me woro lupwonye,train
5908,cente me weko tic pa lupwonye omyero ki cul ikare ne ki kome,train
5909,Odi kwan ma pe beco weko lutino pe timo peny maber,train
5910,Tic pa lupwonye obedo weko lutino kwan timo peny maber,train
5911,Ludiro wi gangkwan ki moko ticgi ka i nen ki niang ni gitye ki digri,train
5912,Lupwonye abic keken aye gupore me bedo ludo wi gangkwan,train
5913,Lupwonye kok pi mucara manok,train
5914,Lupwonye omyero gutii kadi bed ni ngat matye neno tic gi peke,train
5915,Ki lego lutino kwan me gwoko lengo,train
5916,Lupwonye tiyo tic ma tek idongo pa lutino,train
5917,Lunyodo bene tye gi tic matimo malube ki kato pa lutino i gang kwan,train
5918,Ki coyo pwonye maromo miya abic igangi kwan me senior,train
5919,Lutino kwan bene gubedo ikin joo matye i dul tuku me but piny me odilo,train
5920,But pinyme kudyere gu loyo pyem tuku odilo,train
5921,Ki yere macalo latuku maber loyo i tuku enuni,train
5922,Obedo gin maber pe me keto gen ni malo totwal ituku,train
5923,Lutuku mapol kinongo ni pe gupore me tuku,train
5924,dul tuku acel keken aye twero loyo tuku,train
5925,En pe otiyo ki diro ne me loyo tuku,train
5926,Gunongo mic me million pyera dek wiye abic,train
5927,but piny apar abicel gubedo tye i pyem tuku,train
5928,Lucwak tuku aye gu telo yub me jogo cente,train
5929,Lucwak tuku gubi jogo cente pi dul tuku odilo,train
5930,Lucwak tuku weng gubi jogo cilling alib apar,train
5931,Wot pa dul tuku odilo wele tek totwal,train
5932,Lucwak tuku mito wilo bac pi lutuku,dev
5933,Lucwak tuku gu jogo million aryo,train
5934,Gumiyo account kama cente omyero ki ket iye,dev
5935,dul tuku ni oyomo cwiny lucwak gi ikare ma guloyo tuku,train
5936,Kiminiwa tam me tyelo kor te kwaro wa,train
5937,Pen cik obi kelo ribe ikin lwak,train
5938,Kiyubu karatac me tic me konyo i tic ma kwako pencik,train
5939,Lutela kaka gubi doko lutela malube ki pencik,train
5940,Gin ginyutu Umbrella ma calo alama gi,train
5941,Apoka poka ma watye kede weko ribe doko tek,train
5942,Latela onyutu cal mapat bot lwak,train
5943,En obedo iloc pi mwaka abic,train
5944,Gubi bedo ki yub me keto jago mukene i loc,train
5945,Lumemba ma mito cung omyero gu ee coke cut cut,train
5946,Omyero gitii ki pencik me kelo ribe,train
5947,Pencik pe obi poko kin dano,train
5948,Kiyabo kanica i mwaka alib aryo,train
5949,Kanica pigi tegu pi dongo pa university,train
5950,Kiyabu kanica ki miti adek,test
5951,Kanica kiyabu pi konyo i cobo peko mo keken ma tye ikin lwak,train
5952,Niye tye ni lega cobo peko,train
5953,Pwony ne tye ma lubbe ki coc ma i baibul,train
5954,Kiyubu kanica inget University,train
5955,Kiyabu University eni gin angwen i but piny me lobo ni,train
5956,Univaciti eni weng gipwonyo jami ma rom,train
5957,Peko tye i dongo kanica i but piny mukene,train
5958,Ngat ma onongo digri ni okato i rwom me acel,test
5959,Lutino kwan gubedo tye i yub me kelo lengo,train
5960,Gulego ki lu cristayo ma pat pat,train
5961,Kot ma ocwee matek ni okwanyo wi bati-oo,train
5962,Ki nonge i ot kwan ma kot oreto piny ni,train
5963,Won ngat ma onongo peko eni onongo tye i dictrikmukene ikare ma peko eni time kwede,train
5964,Yamo okwanyo wii bati ikare ma kot tye ka cwee,train
5965,Ludito gang kwan pe gubedo ki kero me roco odi kwan,train
5966,Kot obalo buk,train
5967,Ngat ma onongo peko kitere iot yat ma cok,train
5968,Gang kwan obi lwongo kacoke pa joo ma doro gang kwan wek ki nongo yoo me roco gang kwan,train
5969,Lu ot pa ngat ma onongo peko kibi kobo gi-oo cut cut,train
5970,Odi pa lupwonye omyero ki tii i kom gi oyot pien gitye marac totwal,train
5971,Gamente aye obi yubu gang kwan,train
5972,Latin acel onongo goro inge mol pa kalele enuni,train
5973,Byek lim me lobo pe oketo cente ma oromo pi gedo gang kwan,train
5974,Cente omyero obed tye me yubu gangi kwan ma rii,train
5975,Gang kwan eni okwero mwaka pyera biro wiye abic me tic,train
5976,Gang kwan eni ocake calo ka pwonyo ngec me tic cing,train
5977,Kwee ocakke ki doro i taun,train
5978,Lapwony owaco ni iye obedo yom totwal pi nongo tic i gang kwan eni,train
5979,Gutimo jami ma dwong ma beco pi mwaka ma gubedo tye kany ni,train
5980,Gedo gang kwan obi cake cut ka cente obino,train
5981,Lapwony olego ni omyero ki bed ki yub maber pi cente enuni,train
5982,Tic kacelo obi konyo i yubu kit ma lutino timo kede.,train
5983,Head teacher okwayo lunyodo me cwalo lutino i gang kwan ne,train
5984,Gang kwan olego ki kimi cente me yubu jami ma mite,train
5985,Ki medo miti pa lutino kwan matino me donyo i gang kwan eni,train
5986,Lutino awobe ma con ma gukwano i gang kwan eni ki pwoyo gi pi ngo ma gu miyo,train
5987,Kanica olego gang kwan eni ni otii matek wek gu ting rwom me kwan malo,train
5988,Omyero yoo me miyo pwod ki lupwonye ma keng kwan obed tye,dev
5989,Lutela ni weng gubedo ki lok ma pire tek ikare ma kiminigi gum me lok,train
5990,Cwiny lwak onongo pe yom pi kit ma lutino onongo petye ka kato maber i gang kwan eni,train
5991,kilego lutino pe me ribe itim me nywaro tic ki yadi calo jai ka gitye i gang kwan,train
5992,Kilego lutino ni pe gubed ki lurem maracu,train
5993,Head teachers omyero gu tyel kor ribe ki gangi kwan mukene ma tye i twok piny eni,train
5994,Gangi kwan omyero guti kacelo bene ki gangi lega,train
5995,Ka kwan ma tye iye kuc omyero okony lutino kwan me kato,train
5996,But piny eni tye ki gangi kwan ma beco loyo i lobo ni,train
5997,dul tuku me gang kwan oloyo pyem tuku ni,train
5998,Lamak odilo okonyo dul tuku me gang kwan eni me nongo points adek ma okelo loc,train
5999,dul tuku eni tye ki jami ma dwong me atima ka inen gimito loyo tuku eni,train
6000,Handicap obedo yoo me tuku,train
6001,Gamente omyero oket kama lwak kwato iye lee gi,train
6002,Puru taa kelo tongo bunga,train
6003,Pol but piny ma puru taa gitye ki peko me kec,dev
6004,Kwayi yadi ma beco kitongo gi-oo,train
6005,dictri komaro nongo peko me mol ki bale pa ngom,train
6006,Peko me lara ngom tye ikin jo ma omayo loc me lobo ni con ki lutedero,train
6007,Ngom ma ki pito i kalatuc pwod bene ki twero puru iye cam,train
6008,Lutela omyero gubed ki wat maber ki dano gi,train
6009,Tic ma ki timo maber loko ma longo loyo karatac me kwan,train
6010,La wi ot moko cik ocobo peko eni i ka cokke me nino aryo,train
6011,Lutela tedero omyero gu kony lwak,train
6012,Omyero ki mii ngec me diro tic cing bot lwak wek gubed ki tic gi kengi,train
6013,Kacoke obedo tye pi neno yoo me oo bot lutedero,train
6014,Laket lim itic ocikke me loko caro enuni wek odok kama faktori dwong iye,train
6015,Lobo Uganda tye ki wat maber ki jirani ne,train
6016,Lobo weng me Africa omyero guribe,train
6017,Biacara mapol tye ka time i districts matye i wang lobo,train
6018,En cwinye obedo yoo ni otim biacara madwong gubino ikacoke,train
6019,En mito ni but piny ma gitye iye ni odok city i mwaka mabino,dev
6020,Ki pwoyo dul eni pi pwonyo lupur,train
6021,Kimiyo diro me tic cing mapat pat bot bon,train
6022,Prime minister aye obi bedo won kom i kacoke me nino adek eni,train
6023,Yoo me nongo lim adena eni bor totwal,train
6024,Lupwonye gudonyo i iyub eni wek okony gi ki gwoko ki deno cente,train
6025,Gamente oketo cilling million miya aryo i group pa lupwonye,train
6026,Dule matye ibut piny ma pat pat gunongo cente,train
6027,Lupwonye madwong gunongo ber pa bedo ki bicara mo,train
6028,cente otum-oo kibot dul eni pwod pe lupwonye mukene gunongo,train
6029,Tye dule mapol ma pwod pe gunongo cente eni,train
6030,Ki lego lutela me group me rweyo dano mukene me donyo i group,train
6031,Bank me microfinance pe gitye ki well magoba ma beco,train
6032,Dule mukene pe gitye ka tic ki lu wotgi,train
6033,Lupwonye gumoko me cwako gurup gi ma ki yubu ki icaro,train
6034,Lupwonye me gangi kwan pa gamente gitye ki den mapol,train
6035,Mucara pa lupwonye pe romo cobo peko gi weng,train
6036,DEO pe yee ki lupwonye me deno lim ma kato tye acel,train
6037,cente ma ki deno kibot dul eni obi konyo me yubu kwo,train
6038,Gubi gamo den i magoba manok totwal,train
6039,Gen tye ni obi yubu kwo pa lwak me i but piny eni,train
6040,Pe gubedo ki yub me cako tic madit kuman icaro kany,train
6041,Tici obi konyo university i yo mene?,train
6042,Watye atera ikare weng me jolo wele,train
6043,Watye ki gurup matye ka doro yub mapol ma gitye i but piny ma padi padi,train
