Key,Text,split
3825,Cu ma sita ni nga mu drile.,train
3826,Arojo 'da le dakitari azi eyi dika.,train
3827,Le azi'ba arojoa 'diyi ma ko 'ba azoru 'diyi ma aza.,train
3828,Aziꞌba yi ꞌye ngiringiri ofeta ma dria,train
3829,Ba otu eri ma musara ra.,train
3830,Le sukulu anzi eyi ma nga azi okposi agata kililiru 'diyi esuzu.,train
3831,Omu inzile inzi ri ma e'yo erini nze ri ndrizaru saaru.,train
3832,Ba dria ni azi nga ongulumu ni zozu ni,train
3833,Le 'ba otu geri onita onizu 'diyi ra.,train
3834,Eyi nze e'yo e'yo ewaru sukulu anzi eyini esu sukulua 'diyi ma dria,test
3835,Eyi nze e'yo e'yo ndundu ecopi azakoma fepi e'yo ewaru sukulu anzi eyini esu 'diyisi ri ma dria.,train
3836,Le ama ma nga azi tualu.,train
3837,Minisita 'da ai ama ti ecizu azini aa'zu tualu,train
3838,Mile oziza alata o'bi eyini ri ma dria ri ni mu drile,train
3839,Ba 'panga fe ngiringiri oku eyi ma eselea agupi eyi be risi fe fe,train
3840,Le 'ba ma fe anzi nyiri eyini imbata ra.,train
3841,Le tipika eyi ma fe eyi ma anzi eyini candi ku.,train
3842,E'yo suruni 'diyi wudrikuru ma alea karakara,train
3843,Le anzi nyiri eyi ma esu imbata e'yo agupi eyini ali o'bazu eyi ma eselea aya aya ri ma dria ra,train
3844,Ba ai eyi e'yo siza fezu e'yo i 'yepiri ma dria,train
3845,E'yo onzi eyi ma kalafe Arua imba 'disi ri angiri,train
3846,Le anzi nyiri eyi ma fe inzita 'ba eyi ma drilea 'diyi dri.,train
3847,Aa'zu tipika ruri eri azi azi ambo ni i,train
3848,Le 'ba ma atri e'yo 'ba eyini eyi ma rua ozizu eyini ani robia esuzu ri ci,train
3849,Ngiringiri aku eyi ma eselea 'diyi karakara,train
3850,Drileonzi eyi ndra kari Uganda niri ma woko oruleru ri ma alea karakara imba ajerisi,train
3851,Ba ezo kari Uganda niri ma woko etu ni efuria leru ri ra,dev
3852,Eyi e'da eyo eyini aa'zu ayikosi ku ri ra,train
3853,Le 'ba ma fe 'ba eyini imbata geri nzila ayuzu kililiru 'diyi ma dria drileonzi eyi atrizu,train
3854,Drileonzi yi dria 'diyi ma kalafe esi curu'do ra,train
3855,Ba je feri o'diru ni andru,train
3856,Ba karakara eyi feri ayu ni,train
3857,Feri ni aci o'du aluri ma alea paale na,test
3858,Eyi ai feri ni acizu pale karakara,train
3859,Ageitema yi dria ri eri e'yo azi okporu agbatara ni ni i,train
3860,Bili ei 'da kini drileonzi azi yi dria ni 'ye i aje,train
3861,Ba Odro afa feri 'da ma alea ambamba,train
3862,Le 'ba ma fe jaketi 'ba edri pa pi yi dria 'diyi 'ba aci'ba yi driasi 'diyi dri,train
3863,Kanisa fe afa ndundu edri pazu 'diyi,train
3864,Le anzi nyiri eyi ma su vini jaketi 'ba edri pa pi yi dria 'diyi indi,train
3865,Eyi andra 'ye orisi muzu yi dria si.,train
3866,Ba dro 'ba anyamgbolo be 'diyi azi tia risi te,train
3867,Ama esuni robia azi engazu eri vu ku.,train
3868,Ba dro eyi akua imba na,train
3869,Ba nze ndra e'yo anyamgbolo ma dria okporu,train
3870,Ba ogu robia 'dari lokiri si te,train
3871,Eri asi otiza be ageitema angu 'da nirisi,train
3872,Eyi azi nga Otita azi ageitema angu 'da niri ma otuta niri ma dria,train
3873,Ba aa'pi 'da 'diyi ai geri 'bani robia ayuzuri nezu.,train
3874,Ba awi azi pamvu otita 'da niri 'ye ku,train
3875,ꞌBa fe ꞌba ci ꞌdiyini dria geri yini sende yini esuleri ayuzuri ma eti ecezu.,train
3876,Le 'ba ma ofu ogua eyi arujoa risi ku.,train
3877,ꞌBa drilekaru ꞌdiyi ndra embata esuria azi ngaza tiecitasiri ma dria,train
3878,Robia fele ri cani amani azi 'da dezu ku.,train
3879,Eyi ai truta geri eyini robia fele eyidri pirina ri ayuzu onzi risi,train
3880,Ba ai eyi robia eyini esule 'da ogozu vile,train
3881,Ba ofeni nga afa azi ku e'dozu eli ajerisi,train
3882,Ba si geri dria 'bani robia ayuzuri va,train
3883,Arakala onita niri esu robia ndeni,dev
3884,Ba bi eri aje.,train
3885,Ba panga fe e'yo anzi nyiri eyini azi okporu 'diyi ma feza si ra,train
3886,Anzi nyiri eyi le avita saaru.,train
3887,Ba 'ye omu onita feza niri aje,train
3888,Ba ai tipika eyi sukulu fizi ofezu sa'wa yekeria,train
3889,Dri cere nze e'yo sukulu anzi eyi be ku ye.,train
3890,Agata sukulu anzi eyini ri eca were muke ra,train
3891,Le onita ma adri ajekokoru,train
3892,Le anzi eyi ma fi kilasia sa'wa driasi eyini aa'ria sukulua,train
3893,Le 'ba ma fe anzi eyini imbata eyini afa eyini lezu ecazu ewu drusiri ma alea 'diyi pe ria,train
3894,Ba opi ndra sukulu 'da ci.,train
3895,Ba ofu drileba azi ni o'diru 'diyi 'bo,train
3896,Tipika eyi robia ayu eyi ma anzi eyini onita fezu,train
3897,Tipika eyi 'ye mitingi e'yo nzezu eyi ma anzi eyi ma agata ma dria,train
3898,Tipika eyi afa karakara eyi owi eyi ma anzi eyini sukulu lazu,train
3899,Le anzi nyiri eyi ma aci eyi ma ori'ba eyi andri indi.,train
3900,Le tipika eyi ma mba eyi ma anzi eyi ma ta,train
3901,E'yo aci ako niri nga po'di Kari Uganda niri ma alea ci,train
3902,Aci feza sa'wa driasi ri ni atita fe e'yo angu ezoma ni 'diyini,train
3903,Okalamvu aci niri ma azi kari Uganda niri ma alea ri a'duni,train
3904,Eꞌyo oꞌduko idrizu vilerini ꞌba azako eꞌyo azini nga ꞌi ngoni yari ma pamvu andrizu,train
3905,Eꞌyo ꞌbani eco ꞌye nezu kini aci eri sawa driasi ci azini olini ku ri eri aꞌdini ya?,train
3906,ꞌBa lonyi yini si azi ngapi angua ꞌdiyi eꞌyo azini yi ega rakaka yi lonyi yini ꞌdiyi ayu ndo.,train
3907,A'di e'yoni fe aci ma omgbo ni cazu ku ni?,dev
3908,ꞌBa nga afa ofu ngopi yari ni nga ꞌi bi kalafe ꞌba lepi afa jepi ꞌdiyinirisi.,test
3909,Ba pati eyi ma wura azi eyi ayu aci pati eyi edezu,train
3910,Aci pati wura muke ku 'diyi eco e'de sa'wa ozo vuri si ra,train
3911,Azi'ba paliamenti ni 'diyi ma azi a'duni?,train
3912,Ba aci ma omgbo o'bi geri ngosi?,train
3913,ꞌBa damu acini ꞌdiyi si yi ara yi ma dria,train
3914,Joago eyi ma azi amaniri a'duni ?,train
3915,Arakala gameteni eꞌyo onepiri ni azi nga anyamgbolo ofisi oꞌbi yiniria ꞌdiyi ofuzuni.,train
3916,ꞌBa arakala gameteni eꞌyo onepiri ma drileruri atri waraga ꞌbani eri ojazuri ci,train
3917,A'dini azi'ba gamete ni 'diyi oja ni?,train
3918,Le ꞌba ma fi eꞌyo polisi yini eti onda ꞌdiyi ma alia ku.,train
3919,Sadini ada 'diyi 'ba ecopi e'dapi kini e'yo azi 'ye i ra ada 'diyi,train
3920,Drice'ba dria eyi ma 'ba eyi ma vutia azakoma fepi azi eyisi 'diyi ci,train
3921,E'yo eti ondaza eri e'yo ecopi e'dapi kini e'yo azi 'ye i ra ada 'diyi ma ondata ni,train
3922,Ba bi eri e'yo 'bani egazu ayu robia geri onzi siri si,train
3923,Ba azi eyi egata enzoru 'diyi be 'ba azi 'diyi ma dria.,train
3924,Eyi nga aku ku ondre 'disi.,train
3925,Le azi'ba eyi ma ku adriza acizu azia ku 'diyi ja.,train
3926,Le iku e'yo mi jipi dria ku 'diyi ja.,train
3927,ꞌBa mi agyi azitiariruri aꞌdi ꞌi ya?,train
3928,Ti ecita ma efi kini ama e'yo ama eselea ndundu 'diyi 'ba kala azi ngazu tualu beni,train
3929,Izi Mungu e'yo cirisi.,train
3930,Azi'ba ofisi o'bi eyini 'diyi ma alea 'diyi azi nga o'bi eyini,train
3931,Angu azi eyi o'bi zo ti drice'ba anyamgbolo ru azini onzi 'diyisi,train
3932,Ba eyi ogu ogu a'dusi?,train
3933,Arakala gameteni eꞌyo onepiri ni eꞌyo eti onda afa oꞌbi yini 'diyi ma dria.,train
3934,ꞌBa eꞌyo ꞌbani sende idrizu oli aleasiri atri eꞌyo ngonilerisi ya?,train
3935,ꞌBa sende idrile mobaili manesiri li aꞌdi eꞌyosi ya?,train
3936,Le 'ba ma obi azita Asikari eyini sile 'diyi ma vuti,dev
3937,Ba eco azi'ba gamete ni 'diyi oja azi nga Kari Uganda niri ma woko ciri ma alea ra,train
3938,AZI kao vileri ngoni ya?,train
3939,Ama eco ne ra kini 'ba e'yo eti ondaza eyi 'ye e'yo kokoru geri ngosi?,train
3940,Polisi eyi 'ba e'yo onzi 'yepi 'diyi obi.,train
3941,Ba e'yo onzi 'yepi 'diyi ma obita ni e'yo azi ma aza ko ra?,train
3942,Eri nga calo ku sa'wa si?,train
3943,ꞌBani azi ecezuri eco fezu ꞌba ma azi pamvu ni ovuzu onyiru ku ra,train
3944,Ngiringiri e'yo robia nisi 'diyi tutuni ewaru otuza ru,train
3945,"Erini ava liza azisi iritiruri duria, eri fe afa azini diyi drile o'diri dri",train
3946,Le ama ma nga azi tualu e'yo amani 'ba ama ma otita eyi ma alea 'diyi esuzu.,train
3947,Mi eco mi adriza aa'zu ala i ezapiri otu geri ngosi,train
3948,Gamete ni 'ba eyi ofe azi ngazu eri ma paria,train
3949,Bili ei distrikiti niri ma azi a'duni ?,dev
3950,Anyamgbolo ga kari amani 'di ma alea tre,train
3951,Lifu natali ni 'diri sa'wa ayiko zuza niri i,train
3952,Mungu ni asi ndrizaru saaru.,train
3953,Mungu le 'ba dria eyini adri 'da le.,train
3954,"O'du natali niri si, ama Yesu kristo ma osita inzi.",train
3955,Ba osi yesu kristo ni wudrikuru pazu e'yo onzi eyini si.,train
3956,Familia eyi robia ayu angiri nyaka ma dria tualu bongo eyi be lifu natali nirisi,train
3957,Robia familia eyini ayu ri ma omgbo ni tutuni tu lifu natali ni 'diyisi,train
3958,Eri we ada kini androndroa eri wura azi anyamgbolo ni ni i?,train
3959,"Bibilia lata si, ama e'yo onita Yesu kristo ma dria drile.",train
3960,Ba azi eco kanisa ma robia ogu ngoniru?,train
3961,Mi eco geri lokiriru 'diyini efi fe ngoniru?,train
3962,ꞌBa eꞌyo yi ma pamvu andripi ꞌdiyi azi eꞌyo ma pamvu andrizuri ngani,train
3963,ꞌBa azi ngapi robia be ꞌdiyi azi nga eꞌyo yi bipi sende be ꞌdiyi be.,train
3964,Le kanisa ma mba i ma robia ma ta erojo eyi ma alea.,train
3965,Le geri robia ayuzuri ma aa e'dazaru mgbo o'bi eyidri,train
3966,Le imba mi robia ma ta kililiru.,train
3967,Robia dria ri eco avi ewakokoru ra.,train
3968,Afa 'bani si waraga truta aizu ri ma alea 'diyi a'duni?,train
3969,Ba eco a'du e'yo 'ye anyamgbolo kanisa ri drozu.,train
3970,Driceta kanisa niri eri ndu,train
3971,Ba eyi natali azini eli o'diri inzi geri ndundu si.,dev
3972,Ba asikari ru ku 'diyi eco esu eyi ofu Asikari Kari Uganda niri ni 'diyi vu ngoniru?,train
3973,Osu avipi 'da eyi avi a'di dri?,train
3974,Ba o'diza azini ogu eyi eco ageitema ako eji ongulumu eyi ma alea ra,train
3975,Amuti ageitema ni 'diyi vini ageitema fe o'bi eyini,train
3976,Ba azi eyi asianzuru azini letaru,train
3977,O'bi eyi azakoma fe 'ba ageitema ni 'diyini a'di 'dizu e'yo onzi be,train
3978,"sawa ꞌba tujarani ꞌdiyini afa yini ozile ꞌdiyi eꞌdazuri ma alea, ꞌba yi ozi afa karakara",train
3979,E'yo 'bani sa'wa 'ba eyini ecozu acizu ra ri lizu lili ri ma orodri a'duni,train
3980,Ba li sa'wa 'ba eyini ecozu acizu ra ri lili azo korona niri ma ereta atrizu,train
3981,Ogua eyi 'ba onzi eyi dika eyi ongulumu eyini muke ku,train
3982,"Lifu natali nirisi, 'ba ogu afa eyi engazu familia ogogo towi ni eyi vu angu 'da ma alea",train
3983,Polisi eyi calo 'da andri sa'wa driasi sa'wa 'bani lezu 'ba ma aciku ri ka ca 'bo ria,train
3984,emi ma ece eꞌyo ꞌba kaniku eꞌyo emini apizu yisi ku ꞌdiyini ꞌdiyi ꞌba drilekaru ꞌdiyi dri.,train
3985,Karani arakala gamete ni 'diyini 'diyi ma azi a'duni?,train
3986,E'yo eti ondaza eyi mu drile anyamgbolo ofisi o'bi eyini 'diyi ma alea 'diyi ma dria,train
3987,Anyu eyi aa anyu toro eyi ma alea.,train
3988,Ba eco robia ogule 'bo 'diyi esu ogogo ngoniru?,train
3989,Ba aa'pi ci e'yo azi ni i 'yeria 'diyi orodriru e'yo eti ondaza ma alea,train
3990,E'yo mukeni ndeni 'bani eco 'ye e'yo 'di ma alea ri ngo i?,train
3991,Le 'ba awa waraga azi 'diyi 'ba karakara eyi dri a'dusi?,train
3992,Le mi eri imbata fele mi dri ri indi.,train
3993,A'du e'yoni fe 'ba eyini azi kuzu ni?,train
3994,Ba panga fe e'yo 'yele azita palaa ku 'diyi si ra,train
3995,Arakala onita niri le robia ecozu zozu.,train
3996,Aꞌdi afani ꞌi ꞌye nyaka ondresi ꞌbani ani robia okuzu ri ma alia ni ya?,train
3997,Kosi i ecipi e'yo robia ni 'diyi beri ma aje Univasiti si?,train
3998,Anzi ezoza geri kililiru ku 'diyisi ri eji e'yo ewaru karakara eyi ongulumu eyini,train
3999,Ba eyi tutuni aro onzi 'diyi ayu eyi ma agyipika eyi ma e'yosi,train
4000,Onita ni e'yo amani ni afa ndundu eyi ma dria ri ere.,train
4001,Polisi eyi awini emu mitingi ageitema ni 'da ma alea ku ye.,train
4002,Anzenzea ei ma simu fi ta ku ye.,train
4003,Ba ai o'biyini eyi azita purezidenti ni o'bale azo corona niri ma dria 'diyi ma vuti obizu.,train
4004,Ba azi eyi coni eyi ma esele ku,train
4005,Ba atri acita distrikiti boda 'diyi ma alea 'diyini ci.,train
4006,Ba ageitema fepi kari Uganda niri ma woko oruleru 'diyi ma alea 'diyi 'ye e'yi ayu gondia pie ageitema fezu.,train
4007,Ba aa'pi 'da 'diyi biki ogua 'da ra.,train
4008,Ba aa'pi 'dani ma azi gbi asikari 'da eyi ma aluri.,train
4009,Polisi eyi esu agu 'bani ega eza e'yo 'da ma 'ye azini gondia ra.,train
4010,E'yo agu 'bani egale eza e'yo ri ni polisi 'da gbizu ri were ozizaru.,train
4011,Polisi yi éyo eti ondaria drile agu ꞌbani ega eza eꞌyori ma dria.,train
4012,Ongulumu 'da nga azi tualu polisi eyi be agu e'yo ezapi 'da bizu.,train
4013,Polisi 'bani gbi 'da ma rua ecadi were muke 'bo.,train
4014,Ba oja polisi 'da arojo azi nduni ma alea.,train
4015,Ba fe emunyale 'da eyini nyaka azini angu lazu.,train
4016,Ongulumu eyi fe afa ndundu eyi emunyale aa'ba angu 'da ma alea 'diyi dri.,train
4017,Nyaka eri afa lele aa'zu edri ru okporu ndeni 'diyi ma azi 'bani fele emunyale eyini ri i.,train
4018,Ba fe afa ndundu eyi amuti tambaza lepi ndeni 'diyi dri.,train
4019,Ba 'ba depi 'diyi ne 'ba tambaza lepi 'diyiru ndeni aga 'ba azi 'diyi.,train
4020,Amuti 'ba amvu 'ya'ba 'diyini 'diyi nga mu orodri esu afa ndundu fele 'da eyi vu ra.,train
4021,Amuti 'ba amvu 'ya'ba 'diyi ni 'diyi ma atita agirikica niri esu ra.,train
4022,Ozo ni 'di sa'wa ori sazu ri si.,train
4023,Emunyale 'dayi mu mucele esu.,train
4024,Ongulumu 'da fe awa'difo 'ba afa fepi 'dayi dri atita eyini fe risi.,train
4025,Afa fele asianzu siri ni ava fe amuti azi 'diyini azakoma fezu emunyale eyini.,train
4026,Emunyale 'dayi fe Munguni awa'difo erini 'ba afa fe'ba 'diyi ma ti epezu emuzu eyi ma aza kozu risi.,test
4027,Emunyale 'da kini eri vu curu'do nyaka fezaru i ma mva ni ci.,train
4028,Emunyale azi kini i eco di curu'do nyaka fe i ma familia 'ba be azia ri nira.,train
4029,Emunyale 'da aa ayikosi erini nyaka esuzu 'bori ma vutia.,train
4030,Ba ai 'ba azi eyi dika afa fezu emunyale eyini.,train
4031,Emunyale eyi esu candi azo korona nirisi ra.,train
4032,Kalafe angiri 'diyi fe angu emunyale eyini aa'zu 'diyini ecazu okpo kokoru azo korona niri si,train
4033,ꞌBa afa fe ꞌba ofe kokoru ꞌdiyi nga fe aga emunyale yini leleri ra.,train
4034,Oku opeza 'diyi mu padi eyi esu ni,train
4035,Agu ageitema fepi inisi ri gbi asikari azi.,train
4036,Ba aa'pi 'da 'diyi fe agu azi aa'pi 'dani polisi eyidri.,train
4037,Ba gbi polisi 'da eri ma drifa.,train
4038,Polisi eyi esu nyafe 'da ra.,train
4039,Eyi nini e'yo agu 'da ni polisi 'da gbizu ri ku.,train
4040,Ba fe ongulumu 'dani awa'difo azi onyiru eyini 'yerisi.,train
4041,Asikari bile esupi 'da pa di i dra ma sia si 'bo.,train
4042,Asikari bile esupi 'da ni mu acia arojoa 'bani ani eri ma drifa andrizu.,train
4043,Agu azi aa'pi ongulumu 'da ma alea ni gbi polisi azi drifaa.,train
4044,Ba gbi eri sa'wa polisi eyini angu andrizu 'bani ani lezu o'bi eyi ma aciki kurisi.,train
4045,Ba pe polisi 'da ma ti arojo nduni ma alea.,train
4046,Eyi nini a'di gbi polisi 'da ni yari ku.,train
4047,Asikari 'bani gbi 'da eri onzi onzi ku,train
4048,Eyi 'du eri ma nya'biliko eyi okporu eyini ta tro e'dazu onzi onzi ku ra ti,train
4049,Polisi eyi aci a'di gbi polisi azi 'da ni yari ma eti ondaria .,train
4050,Eri ai ongulumu eyi sa'wa 'bani lezu 'ba ma aciku ri 'duzu okporu.,train
4051,Ba fe 'ba angu 'da ma alea 'diyi ni imbata inzita fezu sa'wa 'bani lezu 'ba ma aciku ri ni.,train
4052,Polisi eyi biki agu 'ye eyi ozipi gondia eyi beri ci.,train
4053,Amuti ageitema ni 'da eyi o'bi polisi 'da ma rua ala.,train
4054,Ba ji agu 'bani ega eza e'yo 'da polisia.,train
4055,Ba fe ongulumu eyini imbata 'ye eyi ayuzu gondia eyi be e'yo kililiru 'diyisi.,train
4056,Ba ofu 'ba ebipi adripi azo korona niri be 'diyi ma azi were ni eyi arojoa risi ra.,train
4057,Ba ofu 'ba ebipi adripi azoru 'dayi arojoa risi ra.,train
4058,Ba azoru 'dayi enga Kari azi nduni ma alea.,train
4059,Arojo 'dani 'ba azo korona niri be 'diyi ma ta mba.,train
4060,Ba ofu 'ba azi ebipi adripi azoru 'diyi ma azi eyi arojoa risi ra.,train
4061,Ba azoru 'da eyi ma towi ri eyi dereva Lorri eyini 'diyi.,train
4062,Ba azo korona niri be 'diyi ma pari engazu ongulumu ma alea.,train
4063,Ba azoru 'diyi ma kalafe ni tura 'ba ka e'yo nde ma aza ko kililiru ku ria.,train
4064,Ba ofu 'ba azi ebipi adripi azoru ni andru ra.,train
4065,Eri curu'do eca ewaru drile aro fezu 'ba azoru 'diyi dri.,train
4066,Pari cani 'ba azoru 'diyi ma tambazu ku.,train
4067,Nasi 'da eyi vu afa sule rua tambaza fepi azo korona nirisi 'diyi yo.,train
4068,Arojo 'da ai ra kini 'ba 'bani ofule ebipi adripi azoru 'diyi di curu'do muke.,train
4069,Ba nga 'ba ebipi adripi azoru 'bani ofu arojoa si 'diyi ma vuti obira e'yo azi ka i e'da ria,train
4070,Meya 'da ai azi'ba arojoa 'dayi aa'zu asi alasi 'ba azoru 'diyi be.,train
4071,Ba Co 'ba azo korona niri be 'diyi ma esele 'ba azo korona niri koko 'diyi vusi,train
4072,Ba fe amuti dakitari eyini 'da dri awa'difo azi onyiru eyini 'ye risi.,train
4073,Gamete ti dri atita fezu azi'ba arojoa 'diyi dri.,train
4074,Ba ofu 'ba ebipi adripi azoru te atita esupi ra 'diyi ra.,train
4075,Ba ai gamete ni tujari ipika eyi ma azakozu eyi ma mari eyi ofezu,train
4076,Eyi ayuki eyi ma robia tujari 'yezuri sa'wa azo korona niri vurisi ra.,train
4077,Tujari ipika eyi ai 'bani eyidri musoro ofeza lizu te.,train
4078,Tujari karakara eyi esu candi e'yo azo korona nirisi ra.,train
4079,Tujari karakara eyi avi orodri eyi ra sa'wa azo korona niri vurisi.,train
4080,Le gamete ma otu tujara onyiru ꞌbano eco ti ta sawa koronani ꞌdi ma alia ra ꞌdiyi ꞌi.,train
4081,Tujari ipika eyi onu robia Erojo eyini oli omgbo angirisi 'diyisi,train
4082,Tujari ipika eyi vu robia musoro ofezu yo.,train
4083,Yeta tujari ni 'diyi ma ako ni ongulumu eyi 'ye onzi,train
4084,Ongulumu 'da ai 'bani aci ma aje esizu,train
4085,Le gamete ma eri e'yo tujari ipika eyi ma tia alio ma omgbo esizu.,train
4086,Le ꞌba driceꞌbaru ꞌdiyi ma out geri yini eꞌyo eti ondazuri ra.,train
4087,Arojo 'dari kanisa ambo Uganda niri ni.,train
4088,Ba nga peta eyi pe 'ba ka e'yo nze Bisopia eyi be 'bo ria,train
4089,aziꞌba yi ꞌye ngiringiri ofeta ma eꞌyosi.,train
4090,Ba alu econi peta pe ongulumu dria rini ni ku,train
4091,Ba oja driceza arojo niri ra,train
4092,Ba eyi e'yo arojo ni 'diyi enyaenya.,train
4093,Erita ako eyi drice'ba kanisa ni 'diyi ma eselea ci,train
4094,Eyi e'do e'yo eti ondaza mupi amuti 'da eyi ma aza kopi iri tro ni i,train
4095,ꞌBa ongulumu iri ꞌdiyi ma alia ꞌdiyi ma eseleaa esele coza eꞌyo nzezaniri eri angiri,train
4096,Kari anzi suru azi 'diyini ri fe atita arojo eyini,train
4097,ꞌBani aziꞌba yi ma kalafe otuzu rari ni nga fe azakoma fele azi tiari ma omgboni tuzu ra.,train
4098,Arojo 'di esuni nga robia atita ni engazu kari amve 'diyi vuri ku ca sa'wa ezu.,train
4099,Arojo 'di ni azi nga kililiru kalafe azi'ba eyini were ri ma talasi,train
4100,Le 'ba ma andri nga azi'ba eyi ma musara o'diru.,train
4101,Ba fe azi'ba arojoa 'da eyini aa'zu asi e'yeresi amuti 'dari be.,train
4102,Azi'ba arojoa 'da eyi ai 'bani eyi ma musara otuzu.,train
4103,Arojo 'dari amuti azi orodri robia niri esupi ku ni.,train
4104,"Kari ꞌdi ma woko ꞌdo ma alia, ꞌba ndra ꞌba mile azo be ꞌdiyi la ꞌba ꞌbani galesi ꞌdiyi ru.",train
4105,Kitanda arojo 'da ma alea 'diyi ma kalafe tura.,train
4106,Gamete ni atita fe arojo eyi dri eli vusi.,train
4107,Ba osu kamera eyi e'yo onzi 'yeza ma omgbo esizu.,train
4108,Ba kamera eyi osuria kari 'di ma alea ndulu.,train
4109,Eyi osu kamera eyi kalafe angirisi ndeni aga ndra eyini oti ri ra .,train
4110,E'yo 'bani eyi osuzuri e'do ndra o'du su si.,train
4111,Kamera 'bani osule 'dayi ngani azi ku.,train
4112,Kamera 'dayi mu drileonzi eyi one tualu e'yo onzi eyi be.,train
4113,Ba osu kamera eyi angu tujari 'yezu 'diyi ma alea,train
4114,Kamera 'da eyi mu 'ba e'yo eyi 'yepi 'diyi nepi milesi ra 'diyi ma pari 'du.,train
4115,Ba mu kamera 'dayi ayu mutukari eyi ma namba pileti eyi onezu.,train
4116,Ba mu kamera eyi ma osuta e'do tawuni eyi ma alea.,train
4117,Memba koloseni niri fe kaka kilo alifu alu.,train
4118,Eyi fe vini e'bu eyi kaka ori pie.,train
4119,Ba fe ori 'dayi trua 'ba amvu 'ya'ba 'diyi dri.,train
4120,Ba mupira robia esule 'diyi ayu a'di 'dizu azo korona niri be.,train
4121,Ba mupira robia fele o'diru 'diyi ayu azo korona nirisi.,train
4122,Arojo 'da esu komputa e'yo 'ba azoru 'diyi ma dria 'diyi ma tambazu,train
4123,Ba ai ongulumu 'da robia ayuzu geri kililiru risi.,train
4124,Ba mu robia 'da ma azi fe 'ba ageitema ni 'diyi dri.,train
4125,Drice'ba 'da ni mu robia 'da ayu angu erini opi nyazu paliamentia ri ma aza kozu sa'wa azo korona niri ni 'disi,train
4126,Drice'ba 'da ayu i ma robia odu tozu ambulansi ayule azo korona nirisi 'diyi ma alea,train
4127,Agu angu 'da ma dri cepiri fe ambulansi eyi towi.,train
4128,Drice'ba azi 'diyi fe ori eyi tualu afa azi ayule ndundu amvu ni 'diyi pie.,train
4129,Ba distrikitia 'diyi obini azita o'bale azo korona nirisi 'diyi ma vuti ku.,train
4130,Sukulu anzi depi dede 'diyi go sukulua imba azia ni e'doria,test
4131,Ba ayu sukulu 'da 'ba azo korona niri be 'diyi ma tambazu 'bani ani eyi ma esele cozu 'ba azi rua ala be 'diyi pie,train
4132,Ba'ba 'ba ogogo kali towi ni eyi aa'zu a'dule eyini ani eyi ecizu 'ba azi 'diyi be ku,train
4133,Angu 'bani 'ba eyi 'bazu aa'zu a'dule eyini ani eyi ecizu 'ba azi 'diyi be ku ri ga 'bo,train
4134,Ba azi su ni eyi mu angu 'bani 'ba eyi 'bazu aa'zu a'dule 'da ma alea,train
4135,Drice'ba angu 'da ni 'diyi gaki 'bani sukulu eyi ayuzu 'ba azo korona niri be 'diyi nirisi .,train
4136,Ba azoru 'diyi mu aa eyi ma aku eyi ma alea.,train
4137,Angu 'bani 'ba eyi 'bazu aa'zu a'dule 'diyi ga 'ba eyisi tre,train
4138,Le eyi ma otu 'ba azo korona niri be 'diyi ma esuta ma sipidi.,train
4139,Ba 'bani ega azo be 'diyi one o'du mudrini su,train
4140,Le 'ba ma ayu sukulu eyi angu 'bani 'ba eyi 'bazu aa'zu a'dule 'diyiru ku,train
4141,Le gamete ma esu angu 'bani 'ba eyi 'bazu aa'zu a'dule 'diyi ma azi pa tupi eyisi ni eyi,train
4142,Ba azo korona niri be 'diyi aro esu arojo amburi ma alea.,train
4143,Emunyale eyi geri nda efizu kari 'di ma alea.,train
4144,Emunyale eyi e'yo anyapa oceza ni 'diyi 'ye tualu amvu 'yaza boda ndundu eyi ma alea ri ni 'diyi be indi,train
4145,ꞌBa ꞌba yi dri embata fe afa ti razu ꞌdiyi aꞌizu ku.,dev
4146,Azi'ba paliamenti ni 'da ati ni peta 'bani pe kari erivileri ni 'diyi ku,train
4147,Eri leni robia o'bi eyini 'diyi 'du ku,train
4148,Ba mu robia 'ba ni 'ba ayuzaru e'yo azo korona nirisi 'diyi ayu e'yo nde 'yezu ogogoru i.,train
4149,Eri owi i e'yo o'bale azita palaa 'diyi ma vuti obizu.,train
4150,Eri ogo robia 'dari vule paliamentia anzenzea ei ni ai ri le.,train
4151,Angani e'yo azi purezidenti ni 'yole azita palaa ku ni ma vuti obi ku.,train
4152,Eri adrini azita palaa ku amani robia amani esu ri ogozu vule.,train
4153,Ba fe erini awa'difo erini robia 'da ogozu vule paliamentia risi.,train
4154,Eri kini eri cika i ni robia 'da jizu akua aga i ni jizu paliamentia ogogo.,train
4155,Ongulumu 'da fe erini awa'difo erini robia 'da ogozu vile risi.,train
4156,Eri e'yo mukeni robia 'dari ogozu vile.,train
4157,Eri kini eri onduaru 'ba azi ni paliamenti ma robia 'da ogozu vile.,train
4158,Ba ai amuti 'da robia 'da ogozu mbeleru.,train
4159,Ba towi eyi ogoki lu robia 'da ni.,train
4160,Ba mu robia 'bani fe 'dayi ayu afa agirikica ni 'diyi jezu.,train
4161,Eyi fe nyaka 'ba alioru 'diyi dri.,train
4162,Drice'ba azo korona niri ni 'diyi ai nyaka jezu 'ba alioru 'diyini,train
4163,Le amuti 'da ma esu afa ofule agirikica si 'diyi engazu azi'ba paliamenti ni 'diyi vu,train
4164,Eyi yo ki kini eyi esuni nyaka caku.,train
